BillNo,Total,CustomerID,Date,Country_2,ORDER_STATUS,STORE_ID
577596,390.0,18080.0,2011-11-21 08:02:00.000000000,Eleven ICONN4,COMPLETED,4
577597,327.3,16366.0,2011-11-21 08:19:00.000000000,Eleven ICONN4,COMPLETED,4
577598,343.14,13430.0,2011-11-21 08:19:00.000000000,Eleven ICONN22,COMPLETED,22
577599,316.90000000000003,15738.0,2011-11-21 08:26:00.000000000,Eleven ICONN22,COMPLETED,22
577600,290.76,14447.0,2011-11-21 08:28:00.000000000,Eleven ICONN14,COMPLETED,14
577601,978.58,17675.0,2011-11-21 08:31:00.000000000,Eleven ICONN21,COMPLETED,21
577602,329.04,16139.0,2011-11-21 08:37:00.000000000,Eleven ICONN1,COMPLETED,1
577603,147.04,15500.0,2011-11-21 08:40:00.000000000,Eleven ICONN1,COMPLETED,1
577604,43.2,14300.0,2011-11-21 08:57:00.000000000,Eleven ICONN1,COMPLETED,1
577605,400.08000000000004,13199.0,2011-11-21 09:02:00.000000000,Eleven ICONN13,COMPLETED,13
577606,427.48,12462.0,2011-11-21 09:11:00.000000000,Eleven ICONN13,COMPLETED,13
577609,1757.55,12349.0,2011-11-21 09:51:00.000000000,Eleven ICONN13,COMPLETED,13
577610,362.48,15373.0,2011-11-21 09:55:00.000000000,Eleven ICONN8,COMPLETED,8
577615,686.05,12658.0,2011-11-21 10:22:00.000000000,Eleven ICONN8,COMPLETED,8
577616,307.24,13823.0,2011-11-21 10:22:00.000000000,Eleven ICONN10,COMPLETED,10
577617,95.52000000000001,14883.0,2011-11-21 10:23:00.000000000,Eleven ICONN10,COMPLETED,10
577618,430.48,12795.0,2011-11-21 10:27:00.000000000,Eleven ICONN10,COMPLETED,10
577633,1120.11,14194.0,2011-11-21 10:35:00.000000000,Eleven ICONN8,COMPLETED,8
577646,133.68,13189.0,2011-11-21 10:39:00.000000000,Eleven ICONN5,COMPLETED,5
577669,186.01,15567.0,2011-11-21 10:48:00.000000000,Eleven ICONN4,COMPLETED,4
577680,219.01000000000002,17227.0,2011-11-21 10:51:00.000000000,Eleven ICONN4,COMPLETED,4
577687,397.72,12583.0,2011-11-21 11:16:00.000000000,Eleven ICONN4,COMPLETED,4
577689,278.45,17664.0,2011-11-21 11:29:00.000000000,Eleven ICONN4,COMPLETED,4
577690,349.39,12856.0,2011-11-21 11:34:00.000000000,Eleven ICONN22,COMPLETED,22
577691,127.61,14587.0,2011-11-21 11:34:00.000000000,Eleven ICONN10,COMPLETED,10
577694,129.4,14702.0,2011-11-21 11:50:00.000000000,Eleven ICONN11,COMPLETED,11
577695,612.01,15645.0,2011-11-21 11:55:00.000000000,Eleven ICONN9,COMPLETED,9
577696,163.07,16406.0,2011-11-21 11:57:00.000000000,Eleven ICONN16,COMPLETED,16
577697,135.06,15804.0,2011-11-21 12:02:00.000000000,Eleven ICONN10,COMPLETED,10
577698,320.89,14963.0,2011-11-21 12:05:00.000000000,Eleven ICONN10,COMPLETED,10
577699,400.70000000000005,13971.0,2011-11-21 12:06:00.000000000,Eleven ICONN12,COMPLETED,12
577700,192.4,14449.0,2011-11-21 12:06:00.000000000,Eleven ICONN21,COMPLETED,21
577701,183.32,13673.0,2011-11-21 12:11:00.000000000,Eleven ICONN9,COMPLETED,9
577711,180.34,15527.0,2011-11-21 12:17:00.000000000,Eleven ICONN9,COMPLETED,9
577716,297.0,15857.0,2011-11-21 12:18:00.000000000,Eleven ICONN22,COMPLETED,22
577718,523.2,16013.0,2011-11-21 12:19:00.000000000,Eleven ICONN22,COMPLETED,22
577719,1100.22,16013.0,2011-11-21 12:20:00.000000000,Eleven ICONN22,COMPLETED,22
577720,1809.7,16013.0,2011-11-21 12:21:00.000000000,Eleven ICONN6,COMPLETED,6
577721,131.66,13167.0,2011-11-21 12:24:00.000000000,Eleven ICONN6,COMPLETED,6
577723,505.6,16713.0,2011-11-21 12:36:00.000000000,Eleven ICONN6,COMPLETED,6
577724,97.5,12984.0,2011-11-21 12:37:00.000000000,Eleven ICONN1,COMPLETED,1
577725,45.300000000000004,14607.0,2011-11-21 12:38:00.000000000,Eleven ICONN1,COMPLETED,1
577726,167.92000000000002,15676.0,2011-11-21 12:40:00.000000000,Eleven ICONN19,COMPLETED,19
577727,362.76,15671.0,2011-11-21 12:43:00.000000000,Eleven ICONN19,COMPLETED,19
577728,375.27,17811.0,2011-11-21 12:52:00.000000000,Eleven ICONN19,COMPLETED,19
577729,563.28,15179.0,2011-11-21 12:53:00.000000000,Eleven ICONN14,COMPLETED,14
577730,178.26,17253.0,2011-11-21 12:59:00.000000000,Eleven ICONN6,COMPLETED,6
577732,569.9200000000001,15093.0,2011-11-21 13:09:00.000000000,Eleven ICONN1,COMPLETED,1
577733,149.47,15163.0,2011-11-21 13:10:00.000000000,Eleven ICONN1,COMPLETED,1
577734,132.0,17502.0,2011-11-21 13:14:00.000000000,Eleven ICONN1,COMPLETED,1
577735,388.8,14482.0,2011-11-21 13:14:00.000000000,Eleven ICONN20,COMPLETED,20
577736,110.92,14606.0,2011-11-21 13:20:00.000000000,Eleven ICONN20,COMPLETED,20
577738,216.9,13739.0,2011-11-21 13:35:00.000000000,Eleven ICONN16,COMPLETED,16
577739,60.8,14551.0,2011-11-21 13:36:00.000000000,Eleven ICONN16,COMPLETED,16
577740,427.8,17625.0,2011-11-21 13:36:00.000000000,Eleven ICONN16,COMPLETED,16
577741,467.11,12921.0,2011-11-21 13:40:00.000000000,Eleven ICONN17,COMPLETED,17
577742,456.12,13755.0,2011-11-21 13:41:00.000000000,Eleven ICONN23,COMPLETED,23
577743,145.11,17006.0,2011-11-21 13:44:00.000000000,Eleven ICONN20,COMPLETED,20
577744,368.6,18229.0,2011-11-21 13:58:00.000000000,Eleven ICONN17,COMPLETED,17
577745,461.4,18139.0,2011-11-21 14:06:00.000000000,Eleven ICONN17,COMPLETED,17
577746,383.99,15274.0,2011-11-21 14:17:00.000000000,Eleven ICONN16,COMPLETED,16
577747,5490.24,17450.0,2011-11-21 14:21:00.000000000,Eleven ICONN5,COMPLETED,5
577748,1437.5,15159.0,2011-11-21 14:24:00.000000000,Eleven ICONN5,COMPLETED,5
577749,534.2,16242.0,2011-11-21 14:26:00.000000000,Eleven ICONN7,COMPLETED,7
577751,264.89,12904.0,2011-11-21 14:34:00.000000000,Eleven ICONN15,COMPLETED,15
577754,2675.28,18139.0,2011-11-21 14:47:00.000000000,Eleven ICONN13,COMPLETED,13
577755,195.36,17010.0,2011-11-21 14:49:00.000000000,Eleven ICONN20,COMPLETED,20
577756,340.11,15115.0,2011-11-21 14:59:00.000000000,Eleven ICONN20,COMPLETED,20
577757,43.62,13755.0,2011-11-21 15:10:00.000000000,Eleven ICONN2,COMPLETED,2
577769,453.08,16379.0,2011-11-21 15:27:00.000000000,Eleven ICONN22,COMPLETED,22
577770,359.04,13282.0,2011-11-21 15:32:59.999999744,Eleven ICONN4,COMPLETED,4
577771,41.6,16168.0,2011-11-21 15:42:00.000000000,Eleven ICONN21,COMPLETED,21
577772,689.52,18139.0,2011-11-21 15:53:00.000000000,Eleven ICONN21,COMPLETED,21
577773,510.4,16712.0,2011-11-21 15:57:00.000000000,Eleven ICONN21,COMPLETED,21
577774,385.57,16712.0,2011-11-21 15:57:00.000000000,Eleven ICONN3,COMPLETED,3
577776,32.65,12504.0,2011-11-21 16:02:00.000000000,Eleven ICONN22,COMPLETED,22
577778,153.38,16549.0,2011-11-21 16:10:00.000000000,Eleven ICONN22,COMPLETED,22
577782,271.59,16549.0,2011-11-21 16:17:00.000000000,Eleven ICONN17,COMPLETED,17
577783,2786.4,18139.0,2011-11-21 16:20:00.000000000,Eleven ICONN23,COMPLETED,23
577784,119.66,13862.0,2011-11-21 16:24:00.000000000,Eleven ICONN13,COMPLETED,13
577785,701.97,16369.0,2011-11-21 16:25:00.000000000,Eleven ICONN13,COMPLETED,13
577790,172.6,14198.0,2011-11-21 16:35:00.000000000,Eleven ICONN20,COMPLETED,20
577791,939.89,17100.0,2011-11-21 16:35:59.999999744,Eleven ICONN16,COMPLETED,16
577792,31.85,17100.0,2011-11-21 16:36:00.000000000,Eleven ICONN3,COMPLETED,3
577793,135.43,13468.0,2011-11-21 16:40:00.000000000,Eleven ICONN3,COMPLETED,3
577794,543.28,14030.0,2011-11-21 16:48:00.000000000,Eleven ICONN14,COMPLETED,14
577795,126.31,13246.0,2011-11-21 16:50:00.000000000,Eleven ICONN16,COMPLETED,16
577796,233.9,15105.0,2011-11-21 16:53:00.000000000,Eleven ICONN18,COMPLETED,18
577797,15.0,15105.0,2011-11-21 16:54:00.000000000,Eleven ICONN18,COMPLETED,18
577798,298.34,17757.0,2011-11-21 16:54:00.000000000,Eleven ICONN18,COMPLETED,18
577800,889.38,15484.0,2011-11-21 17:00:00.000000000,Eleven ICONN22,COMPLETED,22
577801,82.5,17629.0,2011-11-21 17:04:00.000000000,Eleven ICONN13,COMPLETED,13
577802,29.5,15132.0,2011-11-21 17:10:00.000000000,Eleven ICONN13,COMPLETED,13
577804,189.87,17432.0,2011-11-21 17:33:00.000000000,Eleven ICONN13,COMPLETED,13
577805,1459.7599999999998,13881.0,2011-11-22 08:19:00.000000000,Eleven ICONN14,COMPLETED,14
577806,82.0,12963.0,2011-11-22 08:20:00.000000000,Eleven ICONN14,COMPLETED,14
577807,309.65,15699.0,2011-11-22 08:26:00.000000000,Eleven ICONN16,COMPLETED,16
577808,75.0,13403.0,2011-11-22 08:28:00.000000000,Eleven ICONN16,COMPLETED,16
577809,414.25,12584.0,2011-11-22 08:34:00.000000000,Eleven ICONN16,COMPLETED,16
577810,720.0,17949.0,2011-11-22 08:44:00.000000000,Eleven ICONN16,COMPLETED,16
577811,214.71,16311.0,2011-11-22 08:54:00.000000000,Eleven ICONN16,COMPLETED,16
577812,308.74,16956.0,2011-11-22 08:56:00.000000000,Eleven ICONN15,COMPLETED,15
577813,580.38,14297.0,2011-11-22 09:06:00.000000000,Eleven ICONN15,COMPLETED,15
577814,120.06,15106.0,2011-11-22 09:16:00.000000000,Eleven ICONN13,COMPLETED,13
577816,1090.92,18139.0,2011-11-22 09:17:00.000000000,Eleven ICONN13,COMPLETED,13
577818,256.45,13456.0,2011-11-22 09:18:00.000000000,Eleven ICONN13,COMPLETED,13
577820,604.0,13408.0,2011-11-22 09:24:00.000000000,Eleven ICONN13,COMPLETED,13
577822,2000.0,14607.0,2011-11-22 09:34:00.000000000,Eleven ICONN13,COMPLETED,13
577823,392.40000000000003,16107.0,2011-11-22 09:40:00.000000000,Eleven ICONN13,COMPLETED,13
577824,301.29,15845.0,2011-11-22 09:42:00.000000000,Eleven ICONN13,COMPLETED,13
577825,144.72,17453.0,2011-11-22 09:42:00.000000000,Eleven ICONN19,COMPLETED,19
577826,161.67000000000002,17600.0,2011-11-22 09:43:00.000000000,Eleven ICONN19,COMPLETED,19
577827,276.85,16782.0,2011-11-22 09:53:00.000000000,Eleven ICONN16,COMPLETED,16
577830,174.6,15187.0,2011-11-22 10:12:00.000000000,Eleven ICONN16,COMPLETED,16
577831,266.7,16748.0,2011-11-22 10:17:00.000000000,Eleven ICONN16,COMPLETED,16
577833,145.64999999999998,17315.0,2011-11-22 10:20:00.000000000,Eleven ICONN16,COMPLETED,16
577834,542.99,17528.0,2011-11-22 10:21:00.000000000,Eleven ICONN16,COMPLETED,16
577835,284.02,16607.0,2011-11-22 10:24:00.000000000,Eleven ICONN5,COMPLETED,5
577837,213.72,14834.0,2011-11-22 10:30:00.000000000,Eleven ICONN10,COMPLETED,10
577838,289.52,16352.0,2011-11-22 10:32:00.000000000,Eleven ICONN10,COMPLETED,10
577840,40.64,17324.0,2011-11-22 10:34:00.000000000,Eleven ICONN10,COMPLETED,10
577841,205.62,14262.0,2011-11-22 10:35:00.000000000,Eleven ICONN10,COMPLETED,10
577842,787.5500000000001,16353.0,2011-11-22 10:39:00.000000000,Eleven ICONN10,COMPLETED,10
577843,237.60000000000002,16353.0,2011-11-22 10:39:00.000000000,Eleven ICONN10,COMPLETED,10
577845,734.8199999999999,18139.0,2011-11-22 10:44:00.000000000,Eleven ICONN10,COMPLETED,10
577848,44.550000000000004,13247.0,2011-11-22 10:59:00.000000000,Eleven ICONN13,COMPLETED,13
577851,348.38,13267.0,2011-11-22 11:04:00.000000000,Eleven ICONN13,COMPLETED,13
577852,2232.0,16532.0,2011-11-22 11:08:00.000000000,Eleven ICONN17,COMPLETED,17
577853,117.08000000000001,13681.0,2011-11-22 11:13:00.000000000,Eleven ICONN17,COMPLETED,17
577854,189.64000000000001,16128.0,2011-11-22 11:14:00.000000000,Eleven ICONN17,COMPLETED,17
577855,242.26,15877.0,2011-11-22 11:18:00.000000000,Eleven ICONN17,COMPLETED,17
577856,357.88,12490.0,2011-11-22 11:19:00.000000000,Eleven ICONN11,COMPLETED,11
577857,221.64,13499.0,2011-11-22 11:21:00.000000000,Eleven ICONN9,COMPLETED,9
577858,396.65,16365.0,2011-11-22 11:24:00.000000000,Eleven ICONN23,COMPLETED,23
577859,238.41,14534.0,2011-11-22 11:24:00.000000000,Eleven ICONN7,COMPLETED,7
577860,269.64,16655.0,2011-11-22 11:25:00.000000000,Eleven ICONN10,COMPLETED,10
577861,351.64,13924.0,2011-11-22 11:28:00.000000000,Eleven ICONN10,COMPLETED,10
577869,302.21999999999997,13268.0,2011-11-22 11:34:00.000000000,Eleven ICONN10,COMPLETED,10
577880,206.28,14515.0,2011-11-22 11:37:00.000000000,Eleven ICONN3,COMPLETED,3
577893,279.37,17073.0,2011-11-22 11:47:00.000000000,Eleven ICONN3,COMPLETED,3
577897,322.08,14424.0,2011-11-22 11:48:00.000000000,Eleven ICONN10,COMPLETED,10
577905,291.6,15497.0,2011-11-22 11:51:00.000000000,Eleven ICONN13,COMPLETED,13
577906,22.04,13268.0,2011-11-22 11:51:00.000000000,Eleven ICONN13,COMPLETED,13
577919,138.05,17075.0,2011-11-22 11:58:00.000000000,Eleven ICONN13,COMPLETED,13
577938,197.29999999999998,15525.0,2011-11-22 12:07:00.000000000,Eleven ICONN19,COMPLETED,19
577950,245.05,14129.0,2011-11-22 12:09:00.000000000,Eleven ICONN11,COMPLETED,11
577951,247.68,17238.0,2011-11-22 12:09:00.000000000,Eleven ICONN11,COMPLETED,11
577973,394.14,13798.0,2011-11-22 12:13:00.000000000,Eleven ICONN15,COMPLETED,15
577980,202.95,16330.0,2011-11-22 12:24:00.000000000,Eleven ICONN15,COMPLETED,15
577985,150.0,15116.0,2011-11-22 12:25:00.000000000,Eleven ICONN16,COMPLETED,16
578004,108.39999999999999,17155.0,2011-11-22 12:38:00.000000000,Eleven ICONN22,COMPLETED,22
578005,522.98,16985.0,2011-11-22 12:39:00.000000000,Eleven ICONN22,COMPLETED,22
578006,388.68,13363.0,2011-11-22 12:40:00.000000000,Eleven ICONN22,COMPLETED,22
578008,209.28,14657.0,2011-11-22 12:47:00.000000000,Eleven ICONN11,COMPLETED,11
578009,114.14,14467.0,2011-11-22 12:48:00.000000000,Eleven ICONN5,COMPLETED,5
578010,204.0,15971.0,2011-11-22 12:50:00.000000000,Eleven ICONN17,COMPLETED,17
578011,292.59000000000003,15150.0,2011-11-22 12:52:00.000000000,Eleven ICONN17,COMPLETED,17
578012,59.400000000000006,14768.0,2011-11-22 12:54:00.000000000,Eleven ICONN17,COMPLETED,17
578013,111.91,17360.0,2011-11-22 12:55:00.000000000,Eleven ICONN17,COMPLETED,17
578014,149.4,13199.0,2011-11-22 12:58:00.000000000,Eleven ICONN12,COMPLETED,12
578015,291.35999999999996,12971.0,2011-11-22 12:58:00.000000000,Eleven ICONN12,COMPLETED,12
578016,496.92,14506.0,2011-11-22 13:02:00.000000000,Eleven ICONN11,COMPLETED,11
578017,255.43,13569.0,2011-11-22 13:07:00.000000000,Eleven ICONN21,COMPLETED,21
578018,714.09,15311.0,2011-11-22 13:08:00.000000000,Eleven ICONN15,COMPLETED,15
578019,142.93,17360.0,2011-11-22 13:11:00.000000000,Eleven ICONN16,COMPLETED,16
578020,418.03,16979.0,2011-11-22 13:20:00.000000000,Eleven ICONN14,COMPLETED,14
578021,30.349999999999998,12748.0,2011-11-22 13:22:00.000000000,Eleven ICONN23,COMPLETED,23
578022,270.45,17371.0,2011-11-22 13:25:00.000000000,Eleven ICONN5,COMPLETED,5
578023,30.0,17502.0,2011-11-22 13:25:00.000000000,Eleven ICONN7,COMPLETED,7
578024,639.2,12705.0,2011-11-22 13:27:00.000000000,Eleven ICONN7,COMPLETED,7
578025,309.36,16722.0,2011-11-22 13:28:00.000000000,Eleven ICONN7,COMPLETED,7
578026,599.78,17659.0,2011-11-22 13:29:00.000000000,Eleven ICONN20,COMPLETED,20
578027,699.1,15977.0,2011-11-22 13:29:00.000000000,Eleven ICONN13,COMPLETED,13
578028,55.81,17371.0,2011-11-22 13:30:00.000000000,Eleven ICONN13,COMPLETED,13
578029,860.6999999999999,16985.0,2011-11-22 13:33:00.000000000,Eleven ICONN13,COMPLETED,13
578030,662.66,15498.0,2011-11-22 13:40:00.000000000,Eleven ICONN22,COMPLETED,22
578031,376.2,15796.0,2011-11-22 13:41:00.000000000,Eleven ICONN17,COMPLETED,17
578032,647.94,16633.0,2011-11-22 13:41:00.000000000,Eleven ICONN17,COMPLETED,17
578033,585.75,12656.0,2011-11-22 13:42:00.000000000,Eleven ICONN14,COMPLETED,14
578034,588.24,14646.0,2011-11-22 13:47:00.000000000,Eleven ICONN14,COMPLETED,14
578035,284.04,16422.0,2011-11-22 14:00:00.000000000,Eleven ICONN14,COMPLETED,14
578036,351.9,16474.0,2011-11-22 14:04:00.000000000,Eleven ICONN14,COMPLETED,14
578038,346.14,14251.0,2011-11-22 14:10:00.000000000,Eleven ICONN11,COMPLETED,11
578040,199.48000000000002,13322.0,2011-11-22 14:21:00.000000000,Eleven ICONN11,COMPLETED,11
578041,1436.91,17338.0,2011-11-22 14:23:00.000000000,Eleven ICONN19,COMPLETED,19
578042,510.0,17500.0,2011-11-22 14:25:00.000000000,Eleven ICONN23,COMPLETED,23
578043,416.17,12474.0,2011-11-22 14:39:00.000000000,Eleven ICONN23,COMPLETED,23
578044,722.14,13488.0,2011-11-22 14:41:00.000000000,Eleven ICONN23,COMPLETED,23
578045,131.78,17297.0,2011-11-22 14:43:00.000000000,Eleven ICONN9,COMPLETED,9
578053,330.55,14422.0,2011-11-22 14:59:00.000000000,Eleven ICONN21,COMPLETED,21
578055,320.46,13986.0,2011-11-22 15:00:00.000000000,Eleven ICONN21,COMPLETED,21
578056,334.9,16164.0,2011-11-22 15:04:00.000000000,Eleven ICONN21,COMPLETED,21
578057,164.23,12920.0,2011-11-22 15:05:00.000000000,Eleven ICONN17,COMPLETED,17
578058,95.34,18249.0,2011-11-22 15:07:00.000000000,Eleven ICONN22,COMPLETED,22
578059,222.84,13940.0,2011-11-22 15:15:00.000000000,Eleven ICONN22,COMPLETED,22
578060,976.0,17857.0,2011-11-22 15:22:00.000000000,Eleven ICONN22,COMPLETED,22
578063,235.96,16929.0,2011-11-22 15:36:00.000000000,Eleven ICONN19,COMPLETED,19
578064,104.0,13238.0,2011-11-22 15:37:00.000000000,Eleven ICONN19,COMPLETED,19
578068,695.19,14505.0,2011-11-22 15:45:00.000000000,Eleven ICONN7,COMPLETED,7
578069,351.95,14329.0,2011-11-22 15:49:00.000000000,Eleven ICONN7,COMPLETED,7
578070,16.5,14329.0,2011-11-22 15:50:00.000000000,Eleven ICONN7,COMPLETED,7
578071,272.36,13599.0,2011-11-22 15:52:00.000000000,Eleven ICONN7,COMPLETED,7
578072,667.84,17759.0,2011-11-22 16:02:00.000000000,Eleven ICONN7,COMPLETED,7
578074,808.91,17590.0,2011-11-22 16:06:00.000000000,Eleven ICONN17,COMPLETED,17
578075,118.78999999999999,15039.0,2011-11-22 16:11:00.000000000,Eleven ICONN18,COMPLETED,18
578078,196.94000000000003,12586.0,2011-11-22 16:24:00.000000000,Eleven ICONN10,COMPLETED,10
578079,466.18,13985.0,2011-11-22 16:26:00.000000000,Eleven ICONN10,COMPLETED,10
578080,243.55,15634.0,2011-11-22 16:28:00.000000000,Eleven ICONN18,COMPLETED,18
578081,958.2,14051.0,2011-11-22 16:31:00.000000000,Eleven ICONN23,COMPLETED,23
578082,221.36,12775.0,2011-11-22 16:33:00.000000000,Eleven ICONN23,COMPLETED,23
578084,301.25,12465.0,2011-11-22 16:34:00.000000000,Eleven ICONN23,COMPLETED,23
578085,294.88,13319.0,2011-11-22 16:39:00.000000000,Eleven ICONN14,COMPLETED,14
578086,356.02,17519.0,2011-11-22 16:43:00.000000000,Eleven ICONN14,COMPLETED,14
578087,150.55,15965.0,2011-11-22 16:44:00.000000000,Eleven ICONN14,COMPLETED,14
578088,874.25,16376.0,2011-11-22 16:47:00.000000000,Eleven ICONN14,COMPLETED,14
578089,406.72,12483.0,2011-11-22 17:02:00.000000000,Eleven ICONN1,COMPLETED,1
578091,82.91,14554.0,2011-11-22 17:15:00.000000000,Eleven ICONN1,COMPLETED,1
578092,314.77,16811.0,2011-11-22 17:19:00.000000000,Eleven ICONN1,COMPLETED,1
578094,184.4,16261.0,2011-11-22 17:23:00.000000000,Eleven ICONN14,COMPLETED,14
578096,83.96000000000001,12936.0,2011-11-22 17:26:00.000000000,Eleven ICONN4,COMPLETED,4
578098,79.48,12936.0,2011-11-22 17:32:00.000000000,Eleven ICONN4,COMPLETED,4
578099,350.57,12452.0,2011-11-23 08:05:00.000000000,Eleven ICONN13,COMPLETED,13
578100,368.14,15814.0,2011-11-23 08:17:00.000000000,Eleven ICONN13,COMPLETED,13
578101,105.0,13089.0,2011-11-23 08:39:00.000000000,Eleven ICONN13,COMPLETED,13
578102,409.0,13089.0,2011-11-23 08:39:00.000000000,Eleven ICONN2,COMPLETED,2
578103,254.12,17554.0,2011-11-23 08:42:00.000000000,Eleven ICONN2,COMPLETED,2
578104,308.46,13969.0,2011-11-23 08:43:00.000000256,Eleven ICONN2,COMPLETED,2
578106,312.5,16133.0,2011-11-23 09:02:00.000000000,Eleven ICONN6,COMPLETED,6
578107,127.68,15949.0,2011-11-23 09:09:00.000000000,Eleven ICONN21,COMPLETED,21
578108,385.06,14912.0,2011-11-23 09:20:00.000000000,Eleven ICONN10,COMPLETED,10
578109,311.66,14020.0,2011-11-23 09:22:00.000000000,Eleven ICONN10,COMPLETED,10
578111,164.28,14790.0,2011-11-23 09:28:00.000000000,Eleven ICONN10,COMPLETED,10
578112,30.0,16670.0,2011-11-23 09:34:00.000000000,Eleven ICONN10,COMPLETED,10
578113,92.4,14560.0,2011-11-23 09:35:00.000000000,Eleven ICONN10,COMPLETED,10
578114,194.41,16185.0,2011-11-23 09:41:00.000000000,Eleven ICONN10,COMPLETED,10
578115,115.9,16600.0,2011-11-23 09:44:00.000000000,Eleven ICONN9,COMPLETED,9
578116,314.81,13078.0,2011-11-23 09:51:00.000000000,Eleven ICONN9,COMPLETED,9
578117,223.5,14334.0,2011-11-23 10:01:00.000000000,Eleven ICONN9,COMPLETED,9
578118,842.02,12955.0,2011-11-23 10:08:00.000000000,Eleven ICONN3,COMPLETED,3
578119,72.0,17769.0,2011-11-23 10:09:00.000000000,Eleven ICONN3,COMPLETED,3
578120,381.2,14493.0,2011-11-23 10:21:00.000000000,Eleven ICONN21,COMPLETED,21
578121,400.4,14547.0,2011-11-23 10:23:00.000000000,Eleven ICONN21,COMPLETED,21
578123,80.0,12452.0,2011-11-23 10:28:00.000000000,Eleven ICONN21,COMPLETED,21
578125,3956.6800000000003,17511.0,2011-11-23 10:31:00.000000000,Eleven ICONN17,COMPLETED,17
578126,8.95,16900.0,2011-11-23 10:32:00.000000000,Eleven ICONN19,COMPLETED,19
578127,472.6,13408.0,2011-11-23 10:36:00.000000000,Eleven ICONN19,COMPLETED,19
578128,269.52,12919.0,2011-11-23 10:38:00.000000000,Eleven ICONN19,COMPLETED,19
578129,102.84,13502.0,2011-11-23 10:39:00.000000000,Eleven ICONN19,COMPLETED,19
578130,104.2,15611.0,2011-11-23 10:44:00.000000000,Eleven ICONN12,COMPLETED,12
578133,243.8,14205.0,2011-11-23 10:55:00.000000000,Eleven ICONN12,COMPLETED,12
578140,7952.68,14646.0,2011-11-23 10:58:00.000000000,Eleven ICONN12,COMPLETED,12
578141,290.0,14646.0,2011-11-23 11:04:00.000000000,Eleven ICONN23,COMPLETED,23
578143,1835.96,14646.0,2011-11-23 11:06:00.000000000,Eleven ICONN23,COMPLETED,23
578146,339.4,13742.0,2011-11-23 11:07:00.000000000,Eleven ICONN6,COMPLETED,6
578147,193.51,12748.0,2011-11-23 11:09:00.000000000,Eleven ICONN10,COMPLETED,10
578150,16.5,16020.0,2011-11-23 11:18:00.000000000,Eleven ICONN14,COMPLETED,14
578151,315.71,16020.0,2011-11-23 11:18:00.000000000,Eleven ICONN14,COMPLETED,14
578152,131.39999999999998,16954.0,2011-11-23 11:21:00.000000000,Eleven ICONN11,COMPLETED,11
578153,193.29,12748.0,2011-11-23 11:22:00.000000000,Eleven ICONN11,COMPLETED,11
578154,1.65,15117.0,2011-11-23 11:30:00.000000000,Eleven ICONN7,COMPLETED,7
578155,176.94,12748.0,2011-11-23 11:32:00.000000000,Eleven ICONN7,COMPLETED,7
578171,392.40000000000003,17685.0,2011-11-23 11:36:00.000000000,Eleven ICONN4,COMPLETED,4
578174,219.23000000000002,13576.0,2011-11-23 11:37:00.000000000,Eleven ICONN21,COMPLETED,21
578187,500.52000000000004,14336.0,2011-11-23 11:40:00.000000000,Eleven ICONN21,COMPLETED,21
578192,102.0,16954.0,2011-11-23 11:42:00.000000000,Eleven ICONN9,COMPLETED,9
578196,83.4,16168.0,2011-11-23 11:43:00.000000000,Eleven ICONN9,COMPLETED,9
578211,319.71,12748.0,2011-11-23 11:47:00.000000000,Eleven ICONN9,COMPLETED,9
578220,341.54,16525.0,2011-11-23 11:49:00.000000000,Eleven ICONN16,COMPLETED,16
578225,852.8100000000001,17700.0,2011-11-23 11:51:00.000000000,Eleven ICONN16,COMPLETED,16
578229,273.35,16066.0,2011-11-23 11:54:00.000000000,Eleven ICONN22,COMPLETED,22
578230,354.0,15189.0,2011-11-23 11:58:00.000000000,Eleven ICONN11,COMPLETED,11
578231,286.8,14527.0,2011-11-23 12:05:00.000000000,Eleven ICONN11,COMPLETED,11
578232,85.0,17135.0,2011-11-23 12:13:00.000000000,Eleven ICONN11,COMPLETED,11
578233,2396.33,14049.0,2011-11-23 12:20:00.000000000,Eleven ICONN11,COMPLETED,11
578234,298.24,13650.0,2011-11-23 12:22:00.000000000,Eleven ICONN16,COMPLETED,16
578243,1050.3200000000002,13448.0,2011-11-23 12:33:00.000000000,Eleven ICONN21,COMPLETED,21
578244,569.67,15727.0,2011-11-23 12:36:00.000000000,Eleven ICONN18,COMPLETED,18
578246,116.46,13991.0,2011-11-23 12:38:00.000000000,Eleven ICONN14,COMPLETED,14
578247,138.6,14581.0,2011-11-23 12:39:00.000000000,Eleven ICONN14,COMPLETED,14
578248,437.12,16255.0,2011-11-23 12:40:00.000000000,Eleven ICONN18,COMPLETED,18
578249,457.2,16660.0,2011-11-23 12:42:00.000000000,Eleven ICONN1,COMPLETED,1
578250,130.53,15901.0,2011-11-23 12:43:00.000000000,Eleven ICONN1,COMPLETED,1
578251,417.05,15993.0,2011-11-23 12:45:00.000000000,Eleven ICONN1,COMPLETED,1
578252,530.16,16079.0,2011-11-23 12:48:00.000000000,Eleven ICONN4,COMPLETED,4
578253,88.2,14744.0,2011-11-23 12:51:00.000000000,Eleven ICONN4,COMPLETED,4
578254,366.8,17809.0,2011-11-23 12:52:00.000000000,Eleven ICONN4,COMPLETED,4
578255,604.75,14675.0,2011-11-23 12:58:00.000000000,Eleven ICONN6,COMPLETED,6
